2025-06-13 10:23:47.014918,192.168.1.56,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.046606,192.168.1.111,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.090778,192.168.1.165,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.122154,192.168.1.123,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.154562,192.168.1.61,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.186205,192.168.1.19,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.218621,192.168.1.33,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.250623,192.168.1.192,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.290617,192.168.1.238,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.322462,192.168.1.141,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.354275,192.168.1.137,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.386471,192.168.1.7,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.418776,192.168.1.37,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.458739,192.168.1.69,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.490293,192.168.1.227,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.523093,192.168.1.35,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.554459,192.168.1.57,192.168.0.105,suspicious_tcp,bad,allow,-1
2025-06-13 10:23:47.590337,192.168.1.172,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.622264,192.168.1.243,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.654244,192.168.1.79,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.686550,192.168.1.67,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.726232,192.168.1.35,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.762529,192.168.1.210,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.794425,192.168.1.120,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.827278,192.168.1.4,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.862777,192.168.1.217,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.902524,192.168.1.96,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.934718,192.168.1.179,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:47.966630,192.168.1.75,192.168.0.105,suspicious_tcp,bad,allow,-1
2025-06-13 10:23:48.002825,192.168.1.115,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.038793,192.168.1.160,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.070362,192.168.1.211,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.103032,192.168.1.115,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.134727,192.168.1.151,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.166855,192.168.1.90,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.202456,192.168.1.47,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.234476,192.168.1.35,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.266944,192.168.1.45,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.302581,192.168.1.96,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.338397,192.168.1.99,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.370550,192.168.1.48,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.402197,192.168.1.73,192.168.0.105,suspicious_tcp,bad,allow,-1
2025-06-13 10:23:48.434496,192.168.1.238,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.466480,192.168.1.65,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.502489,192.168.1.44,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.546397,192.168.1.89,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.578490,192.168.1.211,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.618353,192.168.1.106,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.650644,192.168.1.211,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.683005,192.168.1.226,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.714553,192.168.1.35,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.746703,192.168.1.64,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.778477,192.168.1.48,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.810415,192.168.1.73,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.842697,192.168.1.168,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.874311,192.168.1.64,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.914792,192.168.1.241,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.946237,192.168.1.68,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:48.978344,192.168.1.154,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.010342,192.168.1.42,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.042513,192.168.1.204,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.074311,192.168.1.84,192.168.0.105,suspicious_tcp,bad,allow,-1
2025-06-13 10:23:49.106897,192.168.1.212,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.138549,192.168.1.87,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.170435,192.168.1.17,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.202349,192.168.1.86,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.235061,192.168.1.48,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.266946,192.168.1.38,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.298679,192.168.1.216,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.330305,192.168.1.81,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.362559,192.168.1.83,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.398482,192.168.1.90,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.430220,192.168.1.146,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.462181,192.168.1.63,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.490416,192.168.1.144,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.522322,192.168.1.24,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.554140,192.168.1.31,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.586205,192.168.1.26,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.632022,192.168.1.130,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.667895,192.168.1.56,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.708074,192.168.1.129,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.739979,192.168.1.171,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.767989,192.168.1.210,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.809201,192.168.1.32,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:49.844955,192.168.1.48,192.168.0.105,suspicious_tcp,bad,block,1
2025-06-13 10:23:55.994056,192.168.157.128,103.189.191.36,normal,bad,allow,1
2025-06-13 10:23:56.038862,103.189.191.36,192.168.157.128,normal,good,allow,1
2025-06-13 10:24:21.779742,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:21.830381,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:21.877168,192.168.157.128,192.168.0.105,icmp_ping,bad,allow,-1
2025-06-13 10:24:21.922090,192.168.157.128,192.168.0.105,icmp_ping,bad,allow,-1
2025-06-13 10:24:21.971302,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:22.027719,192.168.157.128,192.168.0.105,icmp_ping,bad,allow,-1
2025-06-13 10:24:22.071584,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:22.123426,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:22.167707,192.168.157.128,192.168.0.105,icmp_ping,bad,allow,-1
2025-06-13 10:24:22.215136,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:22.271480,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:22.312607,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:22.359766,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:22.411474,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:22.454724,192.168.157.128,192.168.0.105,icmp_ping,bad,block,1
2025-06-13 10:24:24.621042,192.168.0.7,192.168.157.128,icmp_ping,good,allow,-1
2025-06-13 10:24:28.243237,192.168.157.128,103.189.191.36,normal,bad,allow,1
2025-06-13 10:24:28.388443,103.189.191.36,192.168.157.128,normal,good,allow,1
2025-06-13 10:24:56.505947,192.168.157.128,192.168.0.105,dns_query,bad,allow,-1
2025-06-13 10:24:56.548925,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:56.602088,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:56.665820,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:56.704723,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:57.118877,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:57.154746,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:57.187166,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:57.244440,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:57.284276,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:57.319811,192.168.157.128,192.168.0.105,dns_query,bad,allow,-1
2025-06-13 10:24:57.374458,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:57.414092,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:57.451771,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:24:57.509512,192.168.157.128,192.168.0.105,dns_query,bad,block,1
2025-06-13 10:25:00.494775,192.168.157.128,103.189.191.36,normal,bad,allow,1
2025-06-13 10:25:00.539530,103.189.191.36,192.168.157.128,normal,good,block,-1
2025-06-13 10:25:17.152185,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.153251,192.168.157.128,192.168.157.2,dns_query,bad,allow,-1
2025-06-13 10:25:17.165759,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.166284,192.168.157.128,192.168.157.2,dns_query,bad,allow,-1
2025-06-13 10:25:17.179720,192.168.157.128,192.168.157.2,dns_query,bad,allow,-1
2025-06-13 10:25:17.180237,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.193089,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.193849,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.206949,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.207752,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.219918,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.220798,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.232913,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.233649,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.244955,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.245550,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.257451,192.168.157.128,192.168.157.2,dns_query,bad,allow,-1
2025-06-13 10:25:17.258240,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.269924,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.272796,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.274882,192.168.157.2,192.168.157.128,normal,bad,block,-1
2025-06-13 10:25:17.275738,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.277370,192.168.157.128,192.168.157.2,dns_query,bad,block,1
2025-06-13 10:25:17.278903,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.282875,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.283936,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.284948,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.285808,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.286576,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.288275,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.387473,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.390354,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.391797,192.168.157.128,44.228.249.3,suspicious_tcp,bad,block,1
2025-06-13 10:25:17.393615,192.168.157.128,44.228.249.3,suspicious_tcp,bad,block,1
2025-06-13 10:25:17.404798,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.409119,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.414488,192.168.157.2,192.168.157.128,normal,bad,block,-1
2025-06-13 10:25:17.416143,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.416994,192.168.157.128,44.228.249.3,suspicious_tcp,bad,block,1
2025-06-13 10:25:17.417744,192.168.157.128,44.228.249.3,suspicious_tcp,bad,block,1
2025-06-13 10:25:17.419116,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.420836,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.422360,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.424025,192.168.157.2,192.168.157.128,normal,bad,allow,1
2025-06-13 10:25:17.425391,192.168.157.128,44.228.249.3,suspicious_tcp,bad,block,1
2025-06-13 10:25:17.427303,192.168.157.128,44.228.249.3,suspicious_tcp,bad,block,1
2025-06-13 10:25:17.428568,192.168.157.128,44.228.249.3,suspicious_tcp,bad,block,1
2025-06-13 10:25:17.430673,192.168.157.128,44.228.249.3,suspicious_tcp,bad,block,1
2025-06-13 10:25:17.431963,192.168.157.128,44.228.249.3,suspicious_tcp,bad,block,1
2025-06-13 10:25:17.432686,192.168.157.128,44.228.249.3,suspicious_tcp,bad,block,1
2025-06-13 10:25:17.639767,44.228.249.3,192.168.157.128,normal,good,block,-1
2025-06-13 10:25:17.641341,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.642823,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.644122,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.646045,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.647373,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.649149,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.650722,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.654288,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.656481,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.660601,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.666815,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.669619,44.228.249.3,192.168.157.128,normal,good,block,-1
2025-06-13 10:25:17.671994,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.673641,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.675101,44.228.249.3,192.168.157.128,normal,good,block,-1
2025-06-13 10:25:17.676578,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.677410,192.168.157.128,44.228.249.3,normal,bad,block,-1
2025-06-13 10:25:17.678052,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.678591,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.679154,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.679658,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.680271,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.681187,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.694416,44.228.249.3,192.168.157.128,normal,good,block,-1
2025-06-13 10:25:17.695431,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.700493,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.703912,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.704866,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.705370,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.705893,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.706355,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.706916,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.707461,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.708266,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.708845,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.709391,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.710111,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.711322,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.712066,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.884311,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.885549,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.894292,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.896009,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.897537,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.902563,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.904251,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.905720,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.907402,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.909286,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.914561,192.168.157.128,44.228.249.3,normal,bad,block,-1
2025-06-13 10:25:17.918251,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.919347,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.920600,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.921869,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.922506,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.923177,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.923790,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.925750,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.927616,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.928570,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.929426,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.930884,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.931837,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.933203,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.935195,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.936231,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.937140,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.937989,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.938762,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.940403,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.943411,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.945829,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.946495,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.947094,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.948281,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.949428,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.949892,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.951357,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.954413,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.956108,44.228.249.3,192.168.157.128,normal,good,block,-1
2025-06-13 10:25:17.957247,192.168.157.128,44.228.249.3,normal,bad,block,-1
2025-06-13 10:25:17.960504,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.961925,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.964344,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.966197,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.967677,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.968875,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.969360,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.969864,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.970356,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.970904,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.971381,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.971838,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.972577,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.972989,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.973360,192.168.157.128,44.228.249.3,normal,bad,allow,1
2025-06-13 10:25:17.973844,44.228.249.3,192.168.157.128,normal,good,allow,1
2025-06-13 10:25:17.974238,192.168.157.128,44.228.249.3,normal,bad,allow,1
